


                  RAYLEIGH WAVE      MODE #  0

                           FREQ          PHASE VEL
               797    0.4514160156     2.7627113958
               798    0.4513549805     2.7627151894
               799    0.4512939453     2.7627189860
               800    0.4512329102     2.7627227855
               801    0.4511718750     2.7627265879
               802    0.4511108398     2.7627303933
               803    0.4510498047     2.7627342016
               804    0.4509887695     2.7627380128
               805    0.4509277344     2.7627418270
               806    0.4508666992     2.7627456441
               807    0.4508056641     2.7627494642
               808    0.4507446289     2.7627532872
               809    0.4506835938     2.7627571132
               810    0.4506225586     2.7627609421
               811    0.4505615234     2.7627647739
               812    0.4505004883     2.7627686087
               813    0.4504394531     2.7627724465
               814    0.4503784180     2.7627762872
               815    0.4503173828     2.7627801310
               816    0.4502563477     2.7627839776
               817    0.4501953125     2.7627878272
               818    0.4501342773     2.7627916798
               819    0.4500732422     2.7627955354
               820    0.4500122070     2.7627993939
               821    0.4499511719     2.7628032555
               822    0.4498901367     2.7628071200
               823    0.4498291016     2.7628109875
               824    0.4497680664     2.7628148579
               825    0.4497070312     2.7628187313
               826    0.4496459961     2.7628226078
               827    0.4495849609     2.7628264872
               828    0.4495239258     2.7628303696
               829    0.4494628906     2.7628342551
               830    0.4494018555     2.7628381435
               831    0.4493408203     2.7628420349
               832    0.4492797852     2.7628459293
               833    0.4492187500     2.7628498267
               834    0.4491577148     2.7628537271
               835    0.4490966797     2.7628576305
               836    0.4490356445     2.7628615370
               837    0.4489746094     2.7628654464
               838    0.4489135742     2.7628693589
               839    0.4488525391     2.7628732744
               840    0.4487915039     2.7628771929
               841    0.4487304688     2.7628811144
               842    0.4486694336     2.7628850390
               843    0.4486083984     2.7628889666
               844    0.4485473633     2.7628928972
               845    0.4484863281     2.7628968309
               846    0.4484252930     2.7629007676
               847    0.4483642578     2.7629047073
               848    0.4483032227     2.7629086500
               849    0.4482421875     2.7629125958
               850    0.4481811523     2.7629165447
               851    0.4481201172     2.7629204966
               852    0.4480590820     2.7629244515
               853    0.4479980469     2.7629284095
               854    0.4479370117     2.7629323705
               855    0.4478759766     2.7629363346
               856    0.4478149414     2.7629403018
               857    0.4477539062     2.7629442721
               858    0.4476928711     2.7629482453
               859    0.4476318359     2.7629522217
               860    0.4475708008     2.7629562011
               861    0.4475097656     2.7629601836
               862    0.4474487305     2.7629641692
               863    0.4473876953     2.7629681578
               864    0.4473266602     2.7629721495
